20
82
96
[0, '10100111', '00010011', '10100111', '10100111', 0, 98, 2, 0, 0, 0, 0, 0, 0, 0, 0]
this is happening
10107540
[0, '10100111', '00010011', '10110111', '10110111', 0, 160, 33, 0, 0, 0, 0, 0, 0, 0, 0]
[0, '10100111', '00010011', '10101111', '11110011', 0, 162, 34, 0, 0, 0, 0, 0, 0, 0, 0]
[0, '10100111', '00010011', '11110011', '11110011', 0, 162, 34, 0, 0, 0, 0, 0, 0, 0, 0]
[0, '10100111', '00010011', '11010001', '10010101', 0, 164, 35, 0, 0, 0, 0, 0, 0, 0, 0]
[0, '10100111', '00010011', '10010101', '10010101', 0, 164, 35, 0, 0, 0, 0, 0, 0, 0, 0]
[0, '10100111', '00010011', '11011101', '10001111', 0, 166, 36, 0, 0, 0, 0, 0, 0, 0, 0]
[0, '10100111', '00010011', '10001111', '10001111', 0, 166, 36, 0, 0, 0, 0, 0, 0, 0, 0]
[0, '10100111', '00010011', '10001101', '10110100', 0, 168, 37, 0, 0, 0, 0, 0, 0, 0, 0]
[0, '10100111', '00010011', '10110100', '10110100', 0, 168, 37, 0, 0, 0, 0, 0, 0, 0, 0]
[0, '10100111', '00010011', '10101110', '11000110', 0, 170, 38, 0, 0, 0, 0, 0, 0, 0, 0]
[0, '10100111', '00010011', '11000110', '11000110', 0, 170, 38, 0, 0, 0, 0, 0, 0, 0, 0]
[0, '10100111', '00010011', '10110111', '10001100', 0, 172, 39, 0, 0, 0, 0, 0, 0, 0, 0]
[0, '10100111', '00010011', '10001100', '10001100', 0, 172, 39, 0, 0, 0, 0, 0, 0, 0, 0]
[0, '10100111', '00010011', '10110100', '10111111', 0, 174, 40, 0, 0, 0, 0, 0, 0, 0, 0]
[0, '10100111', '00010011', '10111111', '10111111', 0, 174, 40, 0, 0, 0, 0, 0, 0, 0, 0]
[0, '10100111', '00010011', '10001101', '11011011', 0, 176, 41, 0, 0, 0, 0, 0, 0, 0, 0]
[0, '10100111', '00010011', '11011011', '11011011', 0, 176, 41, 0, 0, 0, 0, 0, 0, 0, 0]
[0, '10100111', '00010011', '10011101', '10010110', 0, 178, 42, 0, 0, 0, 0, 0, 0, 0, 0]
[0, '10100111', '00010011', '10010110', '10010110', 0, 178, 42, 0, 0, 0, 0, 0, 0, 0, 0]
[0, '10100111', '00010011', '11101111', '10110001', 0, 180, 43, 0, 0, 0, 0, 0, 0, 0, 0]
[0, '10100111', '00010011', '10110001', '10110001', 0, 180, 43, 0, 0, 0, 0, 0, 0, 0, 0]
[0, '10100111', '00010011', '10111010', '10011001', 0, 182, 44, 0, 0, 0, 0, 0, 0, 0, 0]
[0, '10100111', '00010011', '10011001', '10011001', 0, 182, 44, 0, 0, 0, 0, 0, 0, 0, 0]
[0, '10100111', '00010011', '10100111', '00010011', 0, 184, 45, 0, 0, 0, 0, 0, 0, 0, 0]
this is happening
0
[0, '10100111', '00010011', 0, '00010011', 0, 184, 45, 0, 0, 0, 0, 0, 0, 0, 0]
[0, '10100111', '00010011', 0, '00010011', 0, 184, 45, 0, 0, 0, 0, 0, 0, 0, 0]
354
{'0x3e': '1110001111111111', '0xe4': '1111010110101101', '0x118': '1111101010010011', '0x3a': '1100001010110110', '0x3c': '1100001010010010', '0x112': '1101011111111100', '0xfa': '1111100010010100', '0x116': '1110110010010100', '0x114': '1111000111111111', '0x16a': '1011111010001100', '0xec': '1011110110101111', '0x28': '1011010110000101', '0xf8': '1011001110000001', '0x22': '1000001111000101', '0x20': '1000010110100001', '0x170': '1100111011000000', '0x26': '1011011111001010', '0xea': '1001111011010010', '0x24': '1011100011100000', '0x14c': '1110011010111110', '0xba': '1001010111100111', '0xe2': '1010001010100001', '0xee': '1110011111101011', '0x16c': '1110010111000011', '0x34': '1011110010000011', '0x36': '1010110010111011', '0x30': '1110101110011101', '0x32': '1110110111010101', '0x11c': '1110100110101100', '0x11a': '1111000011100001', '0x180': '1000110010000100', '0x38': '1111010111111100', '0x11e': '1001011011110111', '0xfe': '1001110011010100', '0x88': '1010001011001101', '0x14e': '1011101111110111', '0x142': '1011101011111110', '0x146': '1010000111011110', '0x2c': '1111110011100110', '0x2a': '1100011010011100', '0xfc': '1001101010110000', '0x2e': '1111001010111011', '0x5c': '1111011110011111', '0x5a': '1000011110011010', '0x8': '1101011010111000', '0x5e': '1100010110100010', '0x2': '1110110111001111', '0x6': '1111101110110001', '0x4': '1010001110000110', '0x40': '1001110010101011', '0x42': '1101111110110111', '0x16e': '1100010110010110', '0x44': '1111000111100010', '0x46': '1001010011000110', '0x48': '1100001110001001', '0x17a': '1010011111110111', '0x17c': '1100111011010111', '0x17e': '1100100110011110', '0xae': '1000110111011011', '0x144': '1100010111111010', '0xac': '1011010010111111', '0xaa': '1011011110001100', '0x104': '1110110011101100', '0x106': '1000001111001011', '0x100': '1001100011001001', '0x102': '1000010011000110', '0xe6': '1100001010110110', '0x108': '1001101111011110', '0x4a': '1101001110111010', '0x4c': '1010001010010111', '0x4e': '1101100110011001', '0x158': '1001101110000101', '0x52': '1010010011111110', '0x50': '1011110011011011', '0x56': '1001111011101110', '0x54': '1100110011000101', '0xc': '1000100110111110', '0xa': 45, '0x58': '1111101010011111', '0xe': '1101001011111100', '0x10e': '1011010010011111', '0xf4': '1100110010111101', '0x10a': '1011011111011010', '0x10c': '1101111010010111', '0xf6': '1110001110011001', '0x172': '1100011010110001', '0x174': '1011100010010111', '0xa8': '1010111011000110', '0xa6': '1000110110110100', '0xa4': '1101110110001111', '0xa2': '1101000110010101', '0xa0': '1010111111110011', '0x7a': '1111000010001101', '0xf2': '1010010111110010', '0x7c': '1000010110001101', '0x7e': '1010010010101101', '0xf0': '1001000010011000', '0x68': '1100011110000000', '0x66': '1001000010000001', '0x64': '1110001111101001', '0x168': '1001111011100000', '0x62': '1000000111011100', '0x60': '1010011110100111', '0x162': '1011110110100000', '0x15e': '1111011011111110', '0x15c': '1001001110001100', '0x160': '1011110011001110', '0x15a': '1100010111101011', '0xce': '1110010111110001', '0xb8': '1001000110111101', '0xca': '1110000010100100', '0xcc': '1100000011001010', '0xb2': '1110111110110001', '0x166': '1110001010001000', '0xb0': '1001110110010110', '0xb6': '1010011100010011', '0xb4': '1011101010011001', '0x148': '1110101010000101', '0x164': '1011001011011100', '0xd6': '1110010010110001', '0x6e': '1010001011001010', '0x6c': '1110100111010010', '0x6a': '1000111111101000', '0x78': '1100101111011111', '0x70': '1000100111111100', '0x72': '1011101010001010', '0x74': '1110001111111110', '0x76': '1010001111100011', '0xc4': '1111011011111110', '0xc6': '1001110011110001', '0xc0': '1110001010100000', '0xc2': '1101010010011011', '0xbc': '1001100011010010', '0x18': '1001000110001111', '0xc8': '1100010010110011', '0xbe': '1101011010001110', '0x14a': '1110100011011010', '0x156': '1110111010010001', '0x154': '1100011110011010', '0x152': '1011110111110101', '0x150': '1000001110000101', '0xe8': '1001010010000100', '0x138': '1001000011010110', '0x134': '1110110011011011', '0x136': '1110000010011100', '0x130': '1100110011110100', '0x132': '1111110110001111', '0x110': '1110101011000100', '0x12e': '1101001110100110', '0x12c': '1110100011001100', '0x12a': '1101100011111011', '0xd0': '1001000010110101', '0x9e': '1111011110110111', '0x9c': '1101100110111000', '0x9a': '1100100011100110', '0xda': '1010000010000010', '0xd8': '1111011111011001', '0x84': '1110010110100000', '0x86': '1101000111010111', '0xdc': '1010011010101000', '0x80': '1110111111101100', '0x82': '1100111010110010', '0x140': '1101110110000110', '0x1e': '1000000010010001', '0x1c': '1100011111101010', '0x1a': '1000101010111111', '0xde': '1100110010011110', '0x128': '1110011010110111', '0x126': '1110100010101111', '0x124': '1001101111101001', '0x176': '1100111110110010', '0x122': '1010111011100110', '0xd2': '1101010110001101', '0x120': '1001011011000110', '0x178': '1000011010011100', '0x13e': '1111001010010000', '0xd4': '1001111111101100', '0x13a': '1010110110100000', '0x13c': '1101111110111110', '0x8e': '1110100110111101', '0xe0': '1010000110000101', '0x8a': '1101011011111100', '0x8c': '1010100010100000', '0x16': '1101001011111110', '0x14': '1010011100010011', '0x12': '1100110110100011', '0x10': '1111010011011001', '0x96': '1101011010111011', '0x94': '1011010110101000', '0x92': '1000000011010011', '0x90': '1011001111111100', '0x98': '1000110011001001'}
